2023/6/1,24.7,8,1,25.1,8,11.7,8,1,15.2,8,19.6,8,1,19.9,8
2023/6/2,22.1,8,1,25.1,8,17.3,8,1,15.3,8,19.2,8,1,20.0,8
2023/6/3,24.6,8,1,25.2,8,17.0,8,1,15.4,8,20.1,8,1,20.0,8
2023/6/4,26.3,8,1,25.2,8,14.1,8,1,15.6,8,20.6,8,1,20.1,8
2023/6/5,29.8,8,1,25.2,8,15.1,8,1,15.7,8,21.9,8,1,20.2,8
2023/6/6,25.5,8,1,25.2,8,13.9,8,1,15.9,8,19.7,8,1,20.3,8
2023/6/7,29.2,8,1,25.3,8,16.0,8,1,16.1,8,22.3,8,1,20.4,8
2023/6/8,29.0,8,1,25.3,8,17.3,8,1,16.2,8,22.2,8,1,20.5,8
2023/6/9,22.4,8,1,25.3,8,16.5,8,1,16.4,8,19.6,8,1,20.6,8
2023/6/10,25.5,8,1,25.3,8,19.7,8,1,16.6,8,22.1,8,1,20.7,8
2023/6/11,21.9,8,1,25.4,8,19.8,8,1,16.8,8,20.7,8,1,20.8,8
2023/6/12,22.0,8,1,25.5,8,19.3,8,1,16.9,8,20.8,8,1,20.9,8
2023/6/13,29.9,8,1,25.6,8,19.8,8,1,17.1,8,23.6,8,1,21.0,8
2023/6/14,25.1,8,1,25.7,8,20.7,8,1,17.3,8,22.7,8,1,21.1,8
2023/6/15,24.7,8,1,25.8,8,19.8,8,1,17.4,8,21.6,8,1,21.3,8
2023/6/16,29.2,8,1,25.9,8,18.1,8,1,17.6,8,23.0,8,1,21.4,8
2023/6/17,31.4,8,1,26.0,8,16.1,8,1,17.8,8,24.1,8,1,21.5,8
2023/6/18,32.2,8,1,26.1,8,18.5,8,1,17.9,8,25.7,8,1,21.6,8
2023/6/19,27.8,8,1,26.2,8,18.7,8,1,18.1,8,23.2,8,1,21.7,8
2023/6/20,26.8,8,1,26.3,8,17.9,8,1,18.2,8,21.6,8,1,21.9,8
2023/6/21,26.6,8,1,26.4,8,16.3,8,1,18.4,8,21.6,8,1,22.0,8
2023/6/22,21.1,8,1,26.5,8,15.9,8,1,18.5,8,18.7,8,1,22.1,8
2023/6/23,23.3,8,1,26.6,8,16.2,8,1,18.7,8,20.2,8,1,22.3,8
2023/6/24,28.0,8,1,26.8,8,19.4,8,1,18.8,8,23.7,8,1,22.4,8
2023/6/25,30.9,8,1,27.0,8,18.9,8,1,19.0,8,24.8,8,1,22.6,8
2023/6/26,30.4,8,1,27.1,8,21.4,8,1,19.2,8,25.1,8,1,22.8,8
2023/6/27,30.0,8,1,27.3,8,21.9,8,1,19.3,8,25.2,8,1,23.0,8
2023/6/28,32.6,8,1,27.5,8,21.7,8,1,19.5,8,26.7,8,1,23.1,8
2023/6/29,33.0,8,1,27.7,8,22.1,8,1,19.7,8,27.1,8,1,23.3,8
2023/6/30,31.0,8,1,27.9,8,22.6,8,1,19.8,8,25.9,8,1,23.5,8
2023/7/1,28.7,8,1,28.1,8,20.3,8,1,20.0,8,25.3,8,1,23.7,8
2023/7/2,32.9,8,1,28.3,8,20.1,8,1,20.1,8,25.5,8,1,23.8,8
